history:PRFTA_275_M01/PM_01_powerReal
01-Jan-21 12:00 AM PST  to  31-Dec-21 11:59 PM PST

Timestamp,Trend Flags,Status,Value (kW)
"15-Apr-21 8:15:00 PM PDT","{ }","{ok}","2.9 kW"
"15-Apr-21 8:30:00 PM PDT","{ }","{ok}","2.7 kW"
"15-Apr-21 8:45:00 PM PDT","{ }","{ok}","2.7 kW"
"15-Apr-21 9:00:00 PM PDT","{ }","{ok}","3.9 kW"
"15-Apr-21 9:15:00 PM PDT","{ }","{ok}","2.7 kW"
"15-Apr-21 9:30:00 PM PDT","{ }","{ok}","2.8 kW"
"15-Apr-21 9:45:00 PM PDT","{ }","{ok}","3.7 kW"
"15-Apr-21 10:00:00 PM PDT","{ }","{ok}","3.0 kW"
"15-Apr-21 10:15:00 PM PDT","{ }","{ok}","2.7 kW"
"15-Apr-21 10:30:00 PM PDT","{ }","{ok}","2.7 kW"
"15-Apr-21 10:45:00 PM PDT","{ }","{ok}","2.7 kW"
"15-Apr-21 11:00:00 PM PDT","{ }","{ok}","2.7 kW"
"15-Apr-21 11:15:00 PM PDT","{ }","{ok}","2.7 kW"
"15-Apr-21 11:30:00 PM PDT","{ }","{ok}","2.7 kW"
"15-Apr-21 11:45:00 PM PDT","{ }","{ok}","2.8 kW"
"16-Apr-21 12:00:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 12:15:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 12:30:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 12:45:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 1:00:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 1:15:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 1:30:00 AM PDT","{ }","{ok}","2.8 kW"
"16-Apr-21 1:45:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 2:00:00 AM PDT","{ }","{ok}","2.8 kW"
"16-Apr-21 2:15:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 2:30:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 2:45:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 3:00:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 3:15:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 3:30:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 3:45:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 4:00:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 4:15:00 AM PDT","{ }","{ok}","2.8 kW"
"16-Apr-21 4:30:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 4:45:00 AM PDT","{ }","{ok}","2.9 kW"
"16-Apr-21 5:00:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 5:15:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 5:30:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 5:45:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 6:00:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 6:15:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 6:30:00 AM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 6:45:00 AM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 7:00:00 AM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 7:15:00 AM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 7:30:00 AM PDT","{ }","{ok}","2.1 kW"
"16-Apr-21 7:45:00 AM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 8:00:00 AM PDT","{ }","{ok}","2.1 kW"
"16-Apr-21 8:15:00 AM PDT","{ }","{ok}","29.8 kW"
"16-Apr-21 8:30:00 AM PDT","{ }","{ok}","29.8 kW"
"16-Apr-21 8:45:00 AM PDT","{ }","{ok}","29.7 kW"
"16-Apr-21 9:00:00 AM PDT","{ }","{ok}","29.8 kW"
"16-Apr-21 9:15:00 AM PDT","{ }","{ok}","30.0 kW"
"16-Apr-21 9:30:00 AM PDT","{ }","{ok}","29.9 kW"
"16-Apr-21 9:45:00 AM PDT","{ }","{ok}","29.9 kW"
"16-Apr-21 10:00:00 AM PDT","{ }","{ok}","29.9 kW"
"16-Apr-21 10:15:00 AM PDT","{ }","{ok}","30.0 kW"
"16-Apr-21 10:30:00 AM PDT","{ }","{ok}","29.9 kW"
"16-Apr-21 10:45:00 AM PDT","{ }","{ok}","31.0 kW"
"16-Apr-21 11:00:00 AM PDT","{ }","{ok}","4.5 kW"
"16-Apr-21 11:15:00 AM PDT","{ }","{ok}","29.8 kW"
"16-Apr-21 11:30:00 AM PDT","{ }","{ok}","4.5 kW"
"16-Apr-21 11:45:00 AM PDT","{ }","{ok}","29.7 kW"
"16-Apr-21 12:00:00 PM PDT","{ }","{ok}","5.6 kW"
"16-Apr-21 12:15:00 PM PDT","{ }","{ok}","29.7 kW"
"16-Apr-21 12:30:00 PM PDT","{ }","{ok}","4.5 kW"
"16-Apr-21 12:45:00 PM PDT","{ }","{ok}","4.4 kW"
"16-Apr-21 1:00:00 PM PDT","{ }","{ok}","4.4 kW"
"16-Apr-21 1:15:00 PM PDT","{ }","{ok}","5.6 kW"
"16-Apr-21 1:30:00 PM PDT","{ }","{ok}","29.5 kW"
"16-Apr-21 1:45:00 PM PDT","{ }","{ok}","5.6 kW"
"16-Apr-21 2:00:00 PM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 2:15:00 PM PDT","{ }","{ok}","3.1 kW"
"16-Apr-21 2:30:00 PM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 2:45:00 PM PDT","{ }","{ok}","3.1 kW"
"16-Apr-21 3:00:00 PM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 3:15:00 PM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 3:30:00 PM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 3:45:00 PM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 4:00:00 PM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 4:15:00 PM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 4:30:00 PM PDT","{ }","{ok}","2.1 kW"
"16-Apr-21 4:45:00 PM PDT","{ }","{ok}","4.4 kW"
"16-Apr-21 5:00:00 PM PDT","{ }","{ok}","4.4 kW"
"16-Apr-21 5:15:00 PM PDT","{ }","{ok}","4.5 kW"
"16-Apr-21 5:30:00 PM PDT","{ }","{ok}","4.6 kW"
"16-Apr-21 5:45:00 PM PDT","{ }","{ok}","5.7 kW"
"16-Apr-21 6:00:00 PM PDT","{ }","{ok}","4.6 kW"
"16-Apr-21 6:15:00 PM PDT","{ }","{ok}","3.3 kW"
"16-Apr-21 6:30:00 PM PDT","{ }","{ok}","4.6 kW"
"16-Apr-21 6:45:00 PM PDT","{ }","{ok}","4.7 kW"
"16-Apr-21 7:00:00 PM PDT","{ }","{ok}","2.9 kW"
"16-Apr-21 7:15:00 PM PDT","{ }","{ok}","2.6 kW"
"16-Apr-21 7:30:00 PM PDT","{ }","{ok}","2.1 kW"
"16-Apr-21 7:45:00 PM PDT","{ }","{ok}","2.0 kW"
"16-Apr-21 8:00:00 PM PDT","{ }","{ok}","2.9 kW"
"16-Apr-21 8:15:00 PM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 8:30:00 PM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 8:45:00 PM PDT","{ }","{ok}","3.0 kW"
"16-Apr-21 9:00:00 PM PDT","{ }","{ok}","2.8 kW"
"16-Apr-21 9:15:00 PM PDT","{ }","{ok}","2.8 kW"
"16-Apr-21 9:30:00 PM PDT","{ }","{ok}","2.8 kW"
"16-Apr-21 9:45:00 PM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 10:00:00 PM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 10:15:00 PM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 10:30:00 PM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 10:45:00 PM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 11:00:00 PM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 11:15:00 PM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 11:30:00 PM PDT","{ }","{ok}","2.7 kW"
"16-Apr-21 11:45:00 PM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 12:00:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 12:15:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 12:30:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 12:45:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 1:00:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 1:15:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 1:30:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 1:45:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 2:00:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 2:15:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 2:30:00 AM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 2:45:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 3:00:00 AM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 3:15:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 3:30:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 3:45:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 4:00:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 4:15:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 4:30:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 4:45:00 AM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 5:00:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 5:15:00 AM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 5:30:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 5:45:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 6:00:00 AM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 6:15:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 6:30:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 6:45:00 AM PDT","{ }","{ok}","2.7 kW"
"17-Apr-21 7:00:00 AM PDT","{ }","{ok}","2.0 kW"
"17-Apr-21 7:15:00 AM PDT","{ }","{ok}","2.0 kW"
"17-Apr-21 7:30:00 AM PDT","{ }","{ok}","2.0 kW"
"17-Apr-21 7:45:00 AM PDT","{ }","{ok}","2.0 kW"
"17-Apr-21 8:00:00 AM PDT","{ }","{ok}","2.0 kW"
"17-Apr-21 8:15:00 AM PDT","{ }","{ok}","29.4 kW"
"17-Apr-21 8:30:00 AM PDT","{ }","{ok}","29.5 kW"
"17-Apr-21 8:45:00 AM PDT","{ }","{ok}","29.5 kW"
"17-Apr-21 9:00:00 AM PDT","{ }","{ok}","29.4 kW"
"17-Apr-21 9:15:00 AM PDT","{ }","{ok}","29.5 kW"
"17-Apr-21 9:30:00 AM PDT","{ }","{ok}","29.5 kW"
"17-Apr-21 9:45:00 AM PDT","{ }","{ok}","29.8 kW"
"17-Apr-21 10:00:00 AM PDT","{ }","{ok}","29.5 kW"
"17-Apr-21 10:15:00 AM PDT","{ }","{ok}","4.5 kW"
"17-Apr-21 10:30:00 AM PDT","{ }","{ok}","4.4 kW"
"17-Apr-21 10:45:00 AM PDT","{ }","{ok}","29.6 kW"
"17-Apr-21 11:00:00 AM PDT","{ }","{ok}","5.5 kW"
"17-Apr-21 11:15:00 AM PDT","{ }","{ok}","29.4 kW"
"17-Apr-21 11:30:00 AM PDT","{ }","{ok}","5.6 kW"
"17-Apr-21 11:45:00 AM PDT","{ }","{ok}","4.4 kW"
"17-Apr-21 12:00:00 PM PDT","{ }","{ok}","5.4 kW"
"17-Apr-21 12:15:00 PM PDT","{ }","{ok}","4.4 kW"
"17-Apr-21 12:30:00 PM PDT","{ }","{ok}","5.6 kW"
"17-Apr-21 12:45:00 PM PDT","{ }","{ok}","4.5 kW"
"17-Apr-21 1:00:00 PM PDT","{ }","{ok}","5.6 kW"
"17-Apr-21 1:15:00 PM PDT","{ }","{ok}","4.4 kW"
"17-Apr-21 1:30:00 PM PDT","{ }","{ok}","3.2 kW"
"17-Apr-21 1:45:00 PM PDT","{ }","{ok}","2.0 kW"
"17-Apr-21 2:00:00 PM PDT","{ }","{ok}","3.3 kW"
"17-Apr-21 2:15:00 PM PDT","{ }","{ok}","2.0 kW"
"17-Apr-21 2:30:00 PM PDT","{ }","{ok}","3.3 kW"
"17-Apr-21 2:45:00 PM PDT","{ }","{ok}","2.0 kW"
"17-Apr-21 3:00:00 PM PDT","{ }","{ok}","3.3 kW"
"17-Apr-21 3:15:00 PM PDT","{ }","{ok}","2.0 kW"
"17-Apr-21 3:30:00 PM PDT","{ }","{ok}","3.3 kW"
"17-Apr-21 3:45:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 4:00:00 PM PDT","{ }","{ok}","3.5 kW"
"17-Apr-21 4:15:00 PM PDT","{ }","{ok}","2.0 kW"
"17-Apr-21 4:30:00 PM PDT","{ }","{ok}","3.5 kW"
"17-Apr-21 4:45:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 5:00:00 PM PDT","{ }","{ok}","2.2 kW"
"17-Apr-21 5:15:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 5:30:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 5:45:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 6:00:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 6:15:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 6:30:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 6:45:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 7:00:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 7:15:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 7:30:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 7:45:00 PM PDT","{ }","{ok}","2.1 kW"
"17-Apr-21 8:00:00 PM PDT","{ }","{ok}","2.9 kW"
"17-Apr-21 8:15:00 PM PDT","{ }","{ok}","2.9 kW"
"17-Apr-21 8:30:00 PM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 8:45:00 PM PDT","{ }","{ok}","4.0 kW"
"17-Apr-21 9:00:00 PM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 9:15:00 PM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 9:30:00 PM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 9:45:00 PM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 10:00:00 PM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 10:15:00 PM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 10:30:00 PM PDT","{ }","{ok}","2.9 kW"
"17-Apr-21 10:45:00 PM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 11:00:00 PM PDT","{ }","{ok}","2.9 kW"
"17-Apr-21 11:15:00 PM PDT","{ }","{ok}","2.8 kW"
"17-Apr-21 11:30:00 PM PDT","{ }","{ok}","2.9 kW"
"17-Apr-21 11:45:00 PM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 12:00:00 AM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 12:15:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 12:30:00 AM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 12:45:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 1:00:00 AM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 1:15:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 1:30:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 1:45:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 2:00:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 2:15:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 2:30:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 2:45:00 AM PDT","{ }","{ok}","2.6 kW"
"18-Apr-21 3:00:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 3:15:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 3:30:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 3:45:00 AM PDT","{ }","{ok}","2.6 kW"
"18-Apr-21 4:00:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 4:15:00 AM PDT","{ }","{ok}","2.6 kW"
"18-Apr-21 4:30:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 4:45:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 5:00:00 AM PDT","{ }","{ok}","2.6 kW"
"18-Apr-21 5:15:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 5:30:00 AM PDT","{ }","{ok}","2.6 kW"
"18-Apr-21 5:45:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 6:00:00 AM PDT","{ }","{ok}","2.6 kW"
"18-Apr-21 6:15:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 6:30:00 AM PDT","{ }","{ok}","2.7 kW"
"18-Apr-21 6:45:00 AM PDT","{ }","{ok}","2.0 kW"
"18-Apr-21 7:00:00 AM PDT","{ }","{ok}","2.0 kW"
"18-Apr-21 7:15:00 AM PDT","{ }","{ok}","2.0 kW"
"18-Apr-21 7:30:00 AM PDT","{ }","{ok}","2.0 kW"
"18-Apr-21 7:45:00 AM PDT","{ }","{ok}","2.3 kW"
"18-Apr-21 8:00:00 AM PDT","{ }","{ok}","2.0 kW"
"18-Apr-21 8:15:00 AM PDT","{ }","{ok}","29.8 kW"
"18-Apr-21 8:30:00 AM PDT","{ }","{ok}","29.8 kW"
"18-Apr-21 8:45:00 AM PDT","{ }","{ok}","30.7 kW"
"18-Apr-21 9:00:00 AM PDT","{ }","{ok}","29.8 kW"
"18-Apr-21 9:15:00 AM PDT","{ }","{ok}","30.7 kW"
"18-Apr-21 9:30:00 AM PDT","{ }","{ok}","4.5 kW"
"18-Apr-21 9:45:00 AM PDT","{ }","{ok}","4.4 kW"
"18-Apr-21 10:00:00 AM PDT","{ }","{ok}","4.5 kW"
"18-Apr-21 10:15:00 AM PDT","{ }","{ok}","29.5 kW"
"18-Apr-21 10:30:00 AM PDT","{ }","{ok}","4.5 kW"
"18-Apr-21 10:45:00 AM PDT","{ }","{ok}","5.3 kW"
"18-Apr-21 11:00:00 AM PDT","{ }","{ok}","4.5 kW"
"18-Apr-21 11:15:00 AM PDT","{ }","{ok}","4.4 kW"
"18-Apr-21 11:30:00 AM PDT","{ }","{ok}","4.5 kW"
"18-Apr-21 11:45:00 AM PDT","{ }","{ok}","4.4 kW"
"18-Apr-21 12:00:00 PM PDT","{ }","{ok}","4.5 kW"
"18-Apr-21 12:15:00 PM PDT","{ }","{ok}","4.4 kW"
"18-Apr-21 12:30:00 PM PDT","{ }","{ok}","2.0 kW"
"18-Apr-21 12:45:00 PM PDT","{ }","{ok}","3.2 kW"
"18-Apr-21 1:00:00 PM PDT","{ }","{ok}","2.0 kW"
"18-Apr-21 1:15:00 PM PDT","{ }","{ok}","2.0 kW"
"18-Apr-21 1:30:00 PM PDT","{ }","{ok}","2.0 kW"
"18-Apr-21 1:45:00 PM PDT","{ }","{ok}","2.0 kW"
"18-Apr-21 2:00:00 PM PDT","{ }","{ok}","2.0 kW"
"18-Apr-21 2:15:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 2:30:00 PM PDT","{ }","{ok}","3.3 kW"
"18-Apr-21 2:45:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 3:00:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 3:15:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 3:30:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 3:45:00 PM PDT","{ }","{ok}","3.5 kW"
"18-Apr-21 4:00:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 4:15:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 4:30:00 PM PDT","{ }","{ok}","3.5 kW"
"18-Apr-21 4:45:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 5:00:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 5:15:00 PM PDT","{ }","{ok}","2.2 kW"
"18-Apr-21 5:30:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 5:45:00 PM PDT","{ }","{ok}","3.4 kW"
"18-Apr-21 6:00:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 6:15:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 6:30:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 6:45:00 PM PDT","{ }","{ok}","2.2 kW"
"18-Apr-21 7:00:00 PM PDT","{ }","{ok}","3.3 kW"
"18-Apr-21 7:15:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 7:30:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 7:45:00 PM PDT","{ }","{ok}","2.1 kW"
"18-Apr-21 8:00:00 PM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 8:15:00 PM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 8:30:00 PM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 8:45:00 PM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 9:00:00 PM PDT","{ }","{ok}","4.0 kW"
"18-Apr-21 9:15:00 PM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 9:30:00 PM PDT","{ }","{ok}","2.9 kW"
"18-Apr-21 9:45:00 PM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 10:00:00 PM PDT","{ }","{ok}","2.9 kW"
"18-Apr-21 10:15:00 PM PDT","{ }","{ok}","3.9 kW"
"18-Apr-21 10:30:00 PM PDT","{ }","{ok}","2.9 kW"
"18-Apr-21 10:45:00 PM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 11:00:00 PM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 11:15:00 PM PDT","{ }","{ok}","2.8 kW"
"18-Apr-21 11:30:00 PM PDT","{ }","{ok}","2.9 kW"
"18-Apr-21 11:45:00 PM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 12:00:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 12:15:00 AM PDT","{ }","{ok}","2.9 kW"
"19-Apr-21 12:30:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 12:45:00 AM PDT","{ }","{ok}","3.0 kW"
"19-Apr-21 1:00:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 1:15:00 AM PDT","{ }","{ok}","2.9 kW"
"19-Apr-21 1:30:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 1:45:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 2:00:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 2:15:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 2:30:00 AM PDT","{ }","{ok}","2.7 kW"
"19-Apr-21 2:45:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 3:00:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 3:15:00 AM PDT","{ }","{ok}","2.7 kW"
"19-Apr-21 3:30:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 3:45:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 4:00:00 AM PDT","{ }","{ok}","2.7 kW"
"19-Apr-21 4:15:00 AM PDT","{ }","{ok}","2.7 kW"
"19-Apr-21 4:30:00 AM PDT","{ }","{ok}","2.8 kW"
"19-Apr-21 4:45:00 AM PDT","{ }","{ok}","2.7 kW"
"19-Apr-21 5:00:00 AM PDT","{ }","{ok}","2.7 kW"
"19-Apr-21 5:15:00 AM PDT","{ }","{ok}","2.7 kW"
"19-Apr-21 5:30:00 AM PDT","{ }","{ok}","2.7 kW"
"19-Apr-21 5:45:00 AM PDT","{ }","{ok}","2.7 kW"
"19-Apr-21 6:00:00 AM PDT","{ }","{ok}","2.7 kW"
"19-Apr-21 6:15:00 AM PDT","{ }","{ok}","2.7 kW"
"19-Apr-21 6:30:00 AM PDT","{ }","{ok}","2.9 kW"
"19-Apr-21 6:45:00 AM PDT","{ }","{ok}","2.0 kW"
"19-Apr-21 7:00:00 AM PDT","{ }","{ok}","2.0 kW"
"19-Apr-21 7:15:00 AM PDT","{ }","{ok}","2.0 kW"
"19-Apr-21 7:30:00 AM PDT","{ }","{ok}","2.0 kW"
"19-Apr-21 7:45:00 AM PDT","{ }","{ok}","2.0 kW"
"19-Apr-21 8:00:00 AM PDT","{ }","{ok}","2.1 kW"
"19-Apr-21 8:15:00 AM PDT","{ }","{ok}","30.3 kW"
"19-Apr-21 8:30:00 AM PDT","{ }","{ok}","30.9 kW"
"19-Apr-21 8:45:00 AM PDT","{ }","{ok}","30.0 kW"
"19-Apr-21 9:00:00 AM PDT","{ }","{ok}","29.9 kW"
"19-Apr-21 9:15:00 AM PDT","{ }","{ok}","30.6 kW"
"19-Apr-21 9:30:00 AM PDT","{ }","{ok}","4.6 kW"
"19-Apr-21 9:45:00 AM PDT","{ }","{ok}","5.7 kW"
"19-Apr-21 10:00:00 AM PDT","{ }","{ok}","5.7 kW"
"19-Apr-21 10:15:00 AM PDT","{ }","{ok}","4.6 kW"
"19-Apr-21 10:30:00 AM PDT","{ }","{ok}","30.4 kW"
"19-Apr-21 10:45:00 AM PDT","{ }","{ok}","4.7 kW"
"19-Apr-21 11:00:00 AM PDT","{ }","{ok}","29.9 kW"
"19-Apr-21 11:15:00 AM PDT","{ }","{ok}","5.7 kW"
"19-Apr-21 11:30:00 AM PDT","{ }","{ok}","29.9 kW"
"19-Apr-21 11:45:00 AM PDT","{ }","{ok}","4.6 kW"
"19-Apr-21 12:00:00 PM PDT","{ }","{ok}","4.7 kW"
"19-Apr-21 12:15:00 PM PDT","{ }","{ok}","4.7 kW"
"19-Apr-21 12:30:00 PM PDT","{ }","{ok}","4.7 kW"
"19-Apr-21 12:45:00 PM PDT","{ }","{ok}","5.7 kW"
"19-Apr-21 1:00:00 PM PDT","{ }","{ok}","5.7 kW"
"19-Apr-21 1:15:00 PM PDT","{ }","{ok}","4.6 kW"
"19-Apr-21 1:30:00 PM PDT","{ }","{ok}","2.2 kW"
"19-Apr-21 1:45:00 PM PDT","{ }","{ok}","2.1 kW"
"19-Apr-21 2:00:00 PM PDT","{ }","{ok}","3.4 kW"
"19-Apr-21 2:15:00 PM PDT","{ }","{ok}","2.1 kW"
"19-Apr-21 2:30:00 PM PDT","{ }","{ok}","2.2 kW"
"19-Apr-21 2:45:00 PM PDT","{ }","{ok}","2.2 kW"
"19-Apr-21 3:00:00 PM PDT","{ }","{ok}","3.2 kW"
"19-Apr-21 3:15:00 PM PDT","{ }","{ok}","2.3 kW"
"19-Apr-21 3:30:00 PM PDT","{ }","{ok}","2.2 kW"
